alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1739120861.4203,elite,3553.1752322215,1697047073.1408,"AS206804 EstNOC OY",EstNOC-GLOBAL,Brussels,Europe,EU,Belgium,BE,,false,"EstNOC OY",50.8729,4.4038,false,ESTNOC-GLOBAL,true,"Brussels Capital",success,Europe/Brussels,1140,1738976495,1739120861.4203,1080,socks4,socks4://45.128.133.225:1080,true,3085.9186649323,7534,271872,2.6964345790713,45.128.133.225
true,1739113398.5845,elite,757.56339203379,1697030918.5628,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1738716037,1739113398.5845,4145,socks4,socks4://192.252.216.81:4145,true,564.87822532654,128560,206500,38.369247298991,192.252.216.81
true,1739113156.6311,elite,10862.657787727,1715983165.1746,"AS1759 Telia Finland Oyj",TSF-IP-Core,Oulu,Europe,EU,Finland,FI,,false,"Telia Finland Oyj",65.0121,25.4753,false,"TeliaSonera Finland Oyj",false,"North Ostrobothnia",success,Europe/Helsinki,90401,1738878562,1739113156.6311,3128,socks4,socks4://80.221.228.237:3128,true,13307.939052582,722,102969,0.69629958241313,80.221.228.237
true,1739112674.6069,elite,4107.8984130302,1710564097.2996,"AS45325 PT PC24 Telekomunikasi Indonesia",PC24NET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT PC24 Cyber Indonesia",-6.24606,106.805,false,,true,Jakarta,success,Asia/Jakarta,,1738792079,1739112674.6069,4145,socks4,socks4://122.248.46.26:4145,true,8332.4465751648,11116,248329,4.2845304399776,122.248.46.26
true,1739109662.2111,elite,11257.732072815,1715834782.6462,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Inírida,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",3.8615,-67.9224,false,"Telmex Colombia S.A.",false,"Guainía Department",success,America/Bogota,940001,1739050889,1739109662.2111,3128,socks4,socks4://190.144.228.198:3128,true,3296.4596748352,122,10407,1.1587045303448,190.144.228.198
true,1739106567.2807,elite,6943.4788877314,1713023771.1718,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1738712530,1739106567.2807,62503,socks4,socks4://173.212.237.43:62503,true,13065.719604492,506,76479,0.65727089692797,173.212.237.43
true,1739105510.4341,elite,885.63907146454,1739084759.4335,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shenyang,Asia,AS,China,CN,,false,Chinanet,41.8357,123.429,true,"Chinanet LN",false,Liaoning,success,Asia/Shanghai,110000,1739103306,1739105510.4341,1080,http,http://182.204.181.77:1080,false,904.82139587402,2,115,1.7094017094017,182.204.181.77
true,1739103436.3429,elite,1785.5392022011,1738950558.8145,"AS12586 GHOSTnet GmbH",ASGHOSTNET,"Bad Homburg",Europe,EU,Germany,DE,,true,"GHOSTnet GmbH",50.2411,8.6036,false,"Funknetz Wolff Ehrhardt",true,Hesse,success,Europe/Berlin,61350,1738990433,1739103436.3429,49200,http,http://94.249.220.135:49200,false,184.25035476685,156,1511,9.3581283743251,94.249.220.135
true,1739098697.199,elite,10540.647742823,1720455057.0787,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Khanty-Mansiysk,Europe,EU,Russia,RU,,false,"Rostelecom networks",60.954,68.8709,false,"Open joint-stock company",true,Khanty-Mansia,success,Asia/Yekaterinburg,,1738798375,1739098697.199,80,socks4,socks4://89.232.204.52:80,true,18064.32557106,413,76820,0.53474551033884,89.232.204.52
true,1739097330.5969,elite,4813.8514280538,1710573640.5272,"AS24207 PT NettoCyber Indonesia",EXPRESSNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT NettoCyber Indonesia",-6.22718,106.826,false,,true,Jakarta,success,Asia/Jakarta,,1738712912,1739097330.5969,52667,socks4,socks4://222.165.234.147:52667,true,3914.4058227539,7623,231355,3.1898333737834,222.165.234.147
true,1739096545.0038,elite,2737.1358776085,1710551554.2347,"AS8866 Vivacom Bulgaria EAD",VIVACOM-AS,Rousse,Europe,EU,Bulgaria,BG,,false,Troian86,43.8356,25.9657,false,,true,Ruse,success,Europe/Sofia,7000,1738977078,1739096545.0038,1080,socks4,socks4://109.120.222.90:1080,true,7465.6779766083,11929,214743,5.2626702901108,109.120.222.90
true,1739095544.6828,elite,10079.778582551,1719961117.9287,"AS16509 Amazon.com, Inc.",AMAZON-02,Mumbai,Asia,AS,India,IN,,true,TalkTalk,19.076,72.8777,false,"Amazon Technologies Inc. (ap-south-1)",true,Maharashtra,success,Asia/Kolkata,400001,1738957007,1739095544.6828,139,socks4,socks4://88.109.167.96:139,true,11498.813152313,344,60154,0.568613838474,88.109.167.96
true,1739094128.5615,elite,860.5029149489,1739084748.7082,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1739084958,1739094128.5615,1080,http,http://222.67.8.128:1080,false,749.31168556213,11,124,8.1481481481481,222.67.8.128
true,1739086607.2179,elite,9940.6716625925,1722338950.2595,"AS215224 NovoServe B.V.",NOVOSERVE-CUSTOMERS-AS,"New York","North America",NA,"United States",US,,false,"NovoServe B.V.",40.7127,-74.0059,false,"LogicWeb Inc",true,"New York",success,America/New_York,,1739020882,1739086607.2179,3128,socks4,socks4://154.6.99.224:3128,true,10788.528203964,193,37227,0.51576696953501,154.6.99.224
true,1739085905.8157,transparent,5561.3384495158,1737064454.2925,"AS152004 PT Tujuh Fondasi Teknologi",IDNIC-TUJUHFONDASI-AS-ID,Kertosari,Asia,AS,Indonesia,ID,,false,"PT Tujuh Fondasi Teknologi",-8.2396,114.324,false,"PT Tujuh Fondasi Teknologi",true,"East Java",success,Asia/Jakarta,,1738879455,1739085905.8157,8080,http,http://103.67.84.146:8080,false,9428.6985397339,2333,22883,9.2520621827411,103.67.84.146
true,1739084704.2717,elite,5155.7870705922,1738965113.5356,"AS262589 SAMM TECNOLOGIA E TELECOMUNICACOES S.A","SAMM TECNOLOGIA E TELECOMUNICACOES S.A",Bogotá,"South America",SA,Colombia,CO,,false,"Internexa S.a. E.S.P",4.71099,-74.0721,false,"Servicios De Telecomunicaciones E Informatica",false,"Bogota D.C.",success,America/Bogota,111121,1738997461,1739084704.2717,999,socks4,socks4://179.1.203.75:999,true,1091.2926197052,3,940,0.31813361611877,179.1.203.75
true,1739071668.4934,elite,2984.2828086171,1697141599.8807,"AS42337 Respina Networks & Beyond PJSC",RESPINA-AS,Tehran,Asia,AS,Iran,IR,"District 6",false,"Respina Networks & Beyond PJSC",35.7471,51.4115,false,Respina,true,Tehran,success,Asia/Tehran,,1738715926,1739072134.44,5678,socks4,socks4://77.104.75.97:5678,true,1448.4701156616,16505,256619,6.0430427205225,77.104.75.97
true,1739066874.564,elite,4577.9867564554,1710676151.617,"AS138640 HelloTech Limited",HELLOTECHLIMITED-AS-AP,Lakshmīpur,Asia,AS,Bangladesh,BD,,false,"HelloTech Limited",22.9443,90.83,false,"Hello Tech Limited",false,Chittagong,success,Asia/Dhaka,3700,1738740871,1739066874.564,1080,socks4,socks4://103.109.59.209:1080,true,19266.223669052,5586,210696,2.5827392015979,103.109.59.209
true,1739065720.7961,transparent,5800.8358284589,1738223154.5497,"AS7004 TELEFÓNICA CHILE S.A.","TELEFONICA CHILE S.A.","Sierra Gorda","South America",SA,Chile,CL,,false,"TELEFÓNICA CHILE S.A.",-22.8906,-69.3196,false,"CTC Transmisiones Regionales S.A",true,Antofagasta,success,America/Santiago,,1738827999,1739065720.7961,999,http,http://186.148.31.19:999,false,740.61393737793,799,7198,9.9912467175191,186.148.31.19
true,1739055564.57,elite,10940.926671028,1738712638.0743,"AS7922 Comcast Cable Communications, LLC",COMCAST-7922,Quincy,"North America",NA,"United States",US,,false,"Comcast Cable Communications, LLC",30.588,-84.5911,false,"Comcast Cable Communications, LLC",false,Florida,success,America/New_York,32351,1738978215,1739055564.57,80,socks4,socks4://50.228.68.83:80,true,10878.545761108,4,984,0.40485829959514,50.228.68.83
true,1739052318.0654,elite,11457.549109178,1738712413.1767,"AS134175 SH2206-AP",SH2206-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"DingFeng XinHui(HongKong) Technology Limited",22.3193,114.169,false,"Octopus Web Solution Inc",false,Kowloon,success,Asia/Hong_Kong,999077,1738715663,1739052318.0654,8080,socks4,socks4://154.88.90.43:8080,true,10894.786596298,17,2345,0.71972904318374,154.88.90.43
true,1739043620.2122,elite,5664.4665812145,1720105492.2761,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba Cloud LLC",35.6893,139.6899,false,"Alibaba Cloud - JP",true,Tokyo,success,Asia/Tokyo,102-0082,1738712397,1739043620.2122,80,socks4,socks4://47.74.46.81:80,true,2220.5345630646,1906,125377,1.4974505629189,47.74.46.81
true,1739036650.5858,elite,10815.684421012,1722009563.1319,,,,,,,,,,,,,,,,,,,,,1739036650.5858,33219,socks4,socks4://192.168.1.240:33219,true,741.21761322021,235,45596,0.51275337653553,192.168.1.240
true,1739034385.4945,transparent,6585.9972168774,1733444511.861,"AS141596 PT Wistel Teknologi Solusi",WISTEL-AS-ID,Campraksanta,Asia,AS,Indonesia,ID,,false,"PT Wistel Teknologi Solusi",-6.30764,106.082,false,Wistel,true,Banten,success,Asia/Jakarta,,1738712826,1739034385.4945,8080,http,http://103.160.41.65:8080,false,5245.8324432373,393,6162,5.9954233409611,103.160.41.65
true,1739028983.3131,elite,1004.3250412765,1697003807.841,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1738712762,1739028983.3131,14282,socks4,socks4://192.252.208.70:14282,true,704.86116409302,124721,194787,39.035329318828,192.252.208.70
true,1739026159.3954,elite,6529.703772479,1708133214.3239,"AS30860 Virtual Systems LLC",YURTEH-AS,Kyiv,Europe,EU,Ukraine,UA,,true,"Virtual Systems LLC",50.4251,30.5177,false,"Virtual Systems LLC",true,"Kyiv City",success,Europe/Kiev,01010,1738973505,1739026375.1518,57752,socks4,socks4://185.66.88.86:57752,true,6064.5437240601,5891,222260,2.5820618800707,185.66.88.86
true,1739018597.5154,elite,7552.8723160174,1711891101.1315,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1738833171,1739018597.5154,32168,socks4,socks4://107.180.90.88:32168,true,6979.3736934662,9482,212774,4.2662515297675,107.180.90.88
true,1739017314.6767,elite,2228.3462565272,1696986525.9516,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1738835152,1739017314.6767,15294,socks4,socks4://184.178.172.28:15294,true,794.67463493347,113582,241454,31.991685350218,184.178.172.28
true,1739012840.8393,elite,5628.8557153973,1722104209.4552,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Manila,Asia,AS,Philippines,PH,,true,"Alibaba (US) Technology Co., Ltd.",14.5971,120.9798,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"Metro Manila",success,Asia/Manila,1003,1738725534,1739012840.8393,8081,socks4,socks4://8.212.165.164:8081,true,3407.7746868134,1623,117309,1.3646453435577,8.212.165.164
true,1739011565.5688,elite,4523.4339566388,1710540217.6234,"AS55836 Reliance Jio Infocomm Limited",RELIANCEJIO-IN,"Navi Mumbai",Asia,AS,India,IN,"Reliance Corporate Park",false,"Reliance Jio Infocomm Limited",19.136,73.0039,true,"Reliance Jio Infocomm Limited",true,Maharashtra,success,Asia/Kolkata,400701,1738888930,1739011812.727,5678,socks4,socks4://115.242.204.122:5678,true,2066.4615631104,9214,273926,3.2542205269478,115.242.204.122
true,1739011711.8641,elite,1086.8507689779,1701137415.1267,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1738713187,1739011711.8641,45248,socks4,socks4://166.62.121.127:45248,true,722.7087020874,9849,280892,3.3875511193812,166.62.121.127
true,1739011411.0915,elite,11059.533421993,1732890598.9863,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1738849649,1739011411.0915,38527,socks4,socks4://5.9.43.92:38527,true,10768.743991852,100,23134,0.43040371868813,5.9.43.92
true,1739006205.0005,elite,10492.057199035,1716157815.2434,"AS2152 CENIC",CENIC-2152,Oroville,"North America",NA,"United States",US,,false,CENIC,39.5128,-121.557,false,"Chico Unified School District",false,California,success,America/Los_Angeles,95966,1738712474,1739006205.0005,80,socks4,socks4://198.189.32.10:80,true,1127.6698112488,732,115508,0.62973158981418,198.189.32.10
true,1738997218.5158,elite,9369.820227559,1720537620.7705,"AS17969 ChongQing Broadcast & TV Transfer Network Co. Ltd",CNT,Beijing,Asia,AS,China,CN,,false,KUANCOM,39.9042,116.407,false,"Beijing Kuancom Network Technology Co., Ltd.",false,Beijing,success,Asia/Shanghai,100000,1738760313,1738997218.5158,83,socks4,socks4://117.59.217.237:83,true,10733.49404335,298,63205,0.46926916838575,117.59.217.237
true,1738995703.4965,elite,1652.4129629135,1738339875.3315,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738696660,1738995703.4965,1080,http,http://222.67.15.76:1080,false,1914.7520065308,10,2129,0.46750818139317,222.67.15.76
true,1738995171.7061,elite,3797.8859273725,1710563706.3662,"AS133278 Dehradun Enet Solutions Private Ltd",ENETSOLS-AS-IN,Karnāl,Asia,AS,India,IN,,false,"Dehradun Enet Solutions Private Ltd",29.6923,76.986,false,"Dehradun Enet Solutions Private Ltd",true,Haryana,success,Asia/Kolkata,132001,1738712818,1738995171.7061,39873,socks4,socks4://103.37.82.134:39873,true,4412.2004508972,16749,274991,5.7410708164804,103.37.82.134
true,1738993764.6321,elite,9340.3279278752,1716812028.0764,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",false,Guangdong,success,Asia/Shanghai,510000,1738757600,1738993764.6321,8123,socks4,socks4://223.86.115.145:8123,true,13420.372009277,574,92097,0.61939549589408,223.86.115.145
true,1738984764.9697,elite,4516.0709242648,1697036868.4447,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Suzhou,Asia,AS,China,CN,,false,"CHINANET jiangsu province network",31.3093,120.602,false,"Suzhou Chenggongyue Rounding Co., Ltd.",true,Jiangsu,success,Asia/Shanghai,,1738927106,1738984764.9697,51080,socks4,socks4://221.224.140.140:51080,true,1170.5527305603,16452,313877,4.9804891486972,221.224.140.140
true,1738975804.8737,elite,4028.597339077,1710540122.0469,"AS38623 ISP/IXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.",VIETTELCAMBODIA-AS-AP,Sisophon,Asia,AS,Cambodia,KH,,false,"VIETTEL (CAMBODIA) PTE., LTD",13.5859,102.974,true,"Viettel (cambodia) Pte., Ltd.",true,"Banteay Meanchey",success,Asia/Phnom_Penh,,1738414632,1738975804.8737,5678,socks4,socks4://36.37.244.41:5678,true,2120.8958625793,16347,283615,5.4496902941039,36.37.244.41
true,1738973990.5841,elite,10531.281273141,1716172061.7368,"AS7922 Comcast Cable Communications, LLC",COMCAST-7922,"Oak Park","North America",NA,"United States",US,,false,"Comcast Cable Communications, LLC",42.4681,-83.1882,false,"Comcast Cable Communications, Inc.",false,Michigan,success,America/Detroit,48237,1738965612,1738973990.5841,8085,socks4,socks4://68.61.81.84:8085,true,1028.4140110016,627,94835,0.65680584944795,68.61.81.84
true,1738970203.4038,elite,10728.87819378,1716390854.6923,"AS1239 Sprint",SPRINTLINK,"San Francisco","North America",NA,"United States",US,Tenderloin,false,Sprint,37.7825,-122.411,false,"CloudIP LLC",true,California,success,America/Los_Angeles,94102,1738766674,1738970203.4038,6539,socks4,socks4://63.141.62.246:6539,true,10868.117332458,532,80852,0.65369114322225,63.141.62.246
true,1738968229.4057,elite,3844.0084960312,1716903077.9918,"AS53667 FranTech Solutions",PONYNET,"New York","North America",NA,"United States",US,,true,"FranTech Solutions",40.7038,-74.0138,false,"FranTech Solutions",true,"New York",success,America/New_York,10004,1738712931,1738968229.4057,30237,socks4,socks4://199.195.251.190:30237,true,712.66293525696,512,95234,0.53474818791386,199.195.251.190
true,1738967156.6731,elite,2172.6507045127,1738842760.2637,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738842762,1738967156.6731,1080,http,http://222.67.8.205:1080,false,839.06984329224,111,1172,8.651597817615,222.67.8.205
true,1738958457.1124,anonymous,5780.3362385478,1732692510.8382,"AS136089 PT Mitra Mandiri Network",IDNIC-MMNET-AS-ID,Indramayu,Asia,AS,Indonesia,ID,,false,"PT Mitra Mandiri Network",-6.3277,108.3215,false,"PT Mitra Mandiri Network",true,"West Java",success,Asia/Jakarta,45265,1738715854,1738958517.8408,8070,http,http://157.66.16.42:8070,false,9822.3693370819,3440,36463,8.6209056963136,157.66.16.42
true,1738951571.1164,elite,10157.849988087,1721296019.181,"AS16007 UKRAINIAN-AMERICAN-SWISS LIMITED LIABILITY PARTNERSHIP KANCOM",ASN-KANCOM,Kyiv,Europe,EU,Ukraine,UA,,false,KANCOM,50.458,30.5303,false,,false,"Kyiv City",success,Europe/Kyiv,02100,1738784635,1738951571.1164,4145,socks4,socks4://217.25.198.133:4145,true,8572.8974342346,269,53903,0.49656649191464,217.25.198.133
true,1738948871.1641,elite,10244.199387202,1716488885.7062,"AS39912 oja.at GmbH",i3B-AS,Vienna,Europe,EU,Austria,AT,,false,"oja.at GmbH",48.2082,16.3738,false,Net1,false,Vienna,success,Europe/Vienna,1010,1738712734,1738948871.1641,80,socks4,socks4://195.16.224.18:80,true,4681.9443702698,523,80376,0.64648512342551,195.16.224.18
true,1738947333.2832,elite,9298.0123382504,1721298294.9104,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Quanzhou,Asia,AS,China,CN,,false,Chinanet,24.8741,118.676,false,"Chinanet FJ",false,Fujian,success,Asia/Shanghai,362000,1738835702,1738947333.2832,38801,socks4,socks4://125.78.14.53:38801,true,18379.853010178,295,57377,0.51151338604522,125.78.14.53
true,1738941253.484,elite,9419.7717975168,1721611639.6131,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Jinzhong,Asia,AS,China,CN,,false,Chinanet,37.6874,112.753,false,"Chinanet SX",false,Shanxi,success,Asia/Shanghai,,1738716772,1738941253.484,9091,socks4,socks4://59.48.94.90:9091,true,11344.531774521,221,46989,0.46812116077102,59.48.94.90
true,1738939594.9819,elite,2687.0547135671,1738934297.764,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738934774,1738939594.9819,2324,http,http://222.68.38.82:2324,false,6186.9614124298,15,57,20.833333333333,222.68.38.82
true,1738939569.8552,elite,7281.3093662262,1738849071.7967,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Bogotá,"South America",SA,Colombia,CO,"Comuna Chapinero",false,"Telmex Colombia S.A.",4.64814,-74.0593,false,"Telmex Colombia S.A.",false,"Bogota D.C.",success,America/Bogota,111311,1738870106,1738939569.8552,8080,socks4,socks4://181.48.243.242:8080,true,11152.195215225,2,610,0.32679738562092,181.48.243.242
true,1738937899.3522,elite,3425.8909690671,1738765692.0403,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738773583,1738937928.0568,2324,http,http://222.68.37.46:2324,false,1001.0344982147,41,1047,3.7683823529412,222.68.37.46
true,1738937264.6376,elite,10193.226308604,1722604497.0121,,,Irvine,"North America",NA,"United States",US,"Irvine Business Complex",false,"Myspace LLC",33.6729,-117.849,false,"Myspace LLC",true,California,success,America/Los_Angeles,92612,1738712689,1738937264.6376,80,socks4,socks4://216.178.35.140:80,true,14211.717367172,306,61454,0.49546632124352,216.178.35.140
true,1738934069.3773,elite,3596.1632728577,1738907700.0003,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738910098,1738934069.3773,2324,http,http://222.68.39.0:2324,false,2804.7480583191,11,252,4.1825095057034,222.68.39.0
true,1738925867.151,elite,10160.695785376,1718529774.231,"AS37069 The Egyptian Company for Mobile Services (Mobinil)",MOBINIL,Giza,Africa,AF,Egypt,EG,,false,"The Egyptian Company for Mobile Services",30.0046,31.2044,true,"Orange Egypt",false,Giza,success,Africa/Cairo,,1738712778,1738925867.151,14426,socks4,socks4://45.97.229.238:14426,true,770.53952217102,325,59389,0.54426097732525,45.97.229.238
true,1738901042.4705,elite,10664.051234095,1721441010.0779,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1738712526,1738901042.4705,53887,socks4,socks4://50.63.26.13:53887,true,10602.011680603,190,40565,0.46620046620047,50.63.26.13
true,1738898917.556,elite,1412.9964061405,1738653753.7888,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738772870,1738898915.9466,1080,http,http://222.68.38.14:1080,false,3842.0748710632,23,1327,1.7037037037037,222.68.38.14
true,1738898528.3365,elite,10176.988505901,1721588530.1679,"AS27699 TELEFÔNICA BRASIL S.A","TELEFÔNICA BRASIL S.A","São José do Rio Preto","South America",SA,Brazil,BR,,false,Vivo,-20.7701,-49.3577,false,"TELEF�NICA BRASIL S.A",false,"São Paulo",success,America/Sao_Paulo,15000,1738712413,1738898528.3365,8080,socks4,socks4://177.94.244.129:8080,true,13601.609706879,229,43764,0.52053735821608,177.94.244.129
true,1738889689.3815,elite,4123.8083537968,1738853211.9001,"AS7552 Viettel Group",VIETEL-AS-AP,"Da Nang",Asia,AS,Vietnam,VN,,false,VIETTEL,16.0685,108.2215,true,,false,"Da Nang",success,Asia/Ho_Chi_Minh,550000,1738853226,1738889689.3815,10001,http,http://117.3.64.126:10001,false,9545.6273555756,87,441,16.477272727273,117.3.64.126
true,1738886566.3402,elite,3767.6493221859,1732076491.246,"AS16276 OVH SAS",OVH,Montreal,"North America",NA,Canada,CA,,true,"OVH SAS",45.5063,-73.5794,false,"OVH Hosting, Inc.",true,Quebec,success,America/Toronto,H3A,1738816475,1738886566.3402,80,socks4,socks4://167.114.53.129:80,true,4920.8078384399,53,11817,0.44650379106992,167.114.53.129
true,1738876468.9127,elite,858.60511692168,1738836997.6726,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Chennai,Asia,AS,India,IN,,true,"Akamai Technologies, Inc.",13.0895,80.2739,false,"Akamai Technologies, Inc.",false,"Tamil Nadu",success,Asia/Kolkata,600001,1738836999,1738876583.1201,8080,http,http://172.235.29.87:8080,false,984.23051834106,567,1,99.823943661972,172.235.29.87
true,1738876007.148,elite,957.22112248554,1696999011.53,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,"Downtown Los Angeles",true,"Performive LLC",34.0483,-118.255,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90189,1738800819,1738876007.148,4145,socks4,socks4://198.8.84.3:4145,true,1694.0813064575,130980,234878,35.800775164135,198.8.84.3
true,1738875651.4402,transparent,6257.9250316024,1725969250.4966,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Link3 Technologies Limited",23.7278,90.4135,false,"Retail Subscriber",true,"Dhaka Division",success,Asia/Dhaka,1000,1738712470,1738875651.4402,8080,http,http://27.147.175.115:8080,false,7215.7452106476,11517,152528,7.0206345819745,27.147.175.115
true,1738875361.5407,elite,10265.177655009,1721822462.3194,"AS16509 Amazon.com, Inc.",AMAZON-02,Alvin,"North America",NA,"United States",US,,true,LayerHost,29.4915,-95.2368,false,"EE0 Networks",false,Texas,success,America/Chicago,77511,1738393231,1738875361.5407,6597,socks4,socks4://104.223.223.12:6597,true,797.82247543335,226,50072,0.4493220406378,104.223.223.12
true,1738871329.8376,elite,5384.7012057863,1720105853.9662,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Fuzhou,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co., Ltd.",26.0614,119.3061,false,"Alibaba.com LLC",true,Fujian,success,Asia/Shanghai,,1738854806,1738871329.8376,3128,socks4,socks4://47.122.57.58:3128,true,10802.622795105,1187,65487,1.7803041665417,47.122.57.58
true,1738865438.0063,elite,10584.4479137,1738002923.3932,"AS5972 DoD Network Information Center",DNIC-ASBLK-05800-06055,Whitehall,"North America",NA,"United States",US,,false,"DoD Network Information Center",39.9747,-82.8947,false,"DoD Network Information Center",false,Ohio,success,America/New_York,43218,1738713273,1738865438.0063,9050,socks4,socks4://164.167.226.179:9050,true,13936.804294586,18,4155,0.431344356578,164.167.226.179
true,1738860816.4501,elite,9741.6935280628,1717001497.8845,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,"Hetzner Online GmbH",true,Uusimaa,success,Europe/Helsinki,00201,1738712393,1738860816.4501,13119,socks4,socks4://95.216.25.222:13119,true,10797.227144241,517,82626,0.62182023742227,95.216.25.222
true,1738856392.5875,elite,10360.156763005,1716979993.011,,,Wilmington,"North America",NA,"United States",US,,false,CIGNA,39.7806,-75.495,false,CIGNA,false,Delaware,success,America/New_York,19809,1738713243,1738856392.5875,8080,socks4,socks4://170.48.215.50:8080,true,1964.6129608154,559,100777,0.55163022025736,170.48.215.50
